date,temperature,humidity,water_level,N,P,K,Fan_actuator_OFF,Fan_actuator_ON,Watering_plant_pump_OFF,Watering_plant_pump_ON,Water_pump_actuator_OFF,Water_pump_actuator_ON,optimal_condition
2024-01-03 20:46:00,12,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 20:51:00,12,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 20:56:00,12,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 21:01:00,12,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 21:06:00,12,67,98,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 21:11:00,12,68,99,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 21:16:00,12,67,99,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 21:21:00,12,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 21:26:00,12,67,87,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 21:31:00,12,66,93,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 21:36:00,12,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 21:41:00,12,68,94,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 21:46:00,12,68,99,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 21:51:00,12,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 21:56:00,12,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 22:01:00,12,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 22:06:00,12,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 22:11:00,12,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 22:16:00,12,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 22:21:00,12,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 22:26:00,12,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 22:31:00,12,65,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 22:36:00,12,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 22:41:00,12,68,99,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 22:46:00,12,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 22:51:00,12,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 22:56:00,13,67,97,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 23:01:00,13,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 23:06:00,13,65,96,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 23:11:00,13,66,96,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 23:16:00,13,66,95,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 23:21:00,13,68,95,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 23:26:00,13,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 23:31:00,13,67,97,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 23:36:00,13,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 23:41:00,14,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 23:46:00,14,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 23:51:00,14,66,97,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 23:56:00,15,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 00:01:00,17,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 00:06:00,20,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 00:11:00,21,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 00:16:00,22,68,99,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 00:21:00,22,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 00:26:00,23,68,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 00:31:00,23,68,99,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 00:36:00,23,68,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 00:41:00,23,68,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 00:46:00,24,67,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 00:51:00,24,68,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 00:56:00,24,69,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 01:01:00,25,69,95,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 01:06:00,25,69,96,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 01:11:00,25,69,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 01:16:00,25,68,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 01:21:00,24,70,94,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 01:26:00,23,69,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 01:31:00,23,70,97,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 01:36:00,24,70,98,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 01:41:00,24,69,94,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 01:46:00,26,70,87,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 01:51:00,28,69,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 01:56:00,28,69,95,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 02:01:00,29,70,94,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 02:06:00,30,69,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 02:11:00,30,70,99,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 02:21:00,31,70,96,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 02:26:00,31,69,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 02:36:00,31,69,99,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 02:41:00,32,70,94,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 02:51:00,32,70,90,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 03:01:00,32,70,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 03:11:00,31,70,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 03:16:00,31,70,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 03:21:00,31,70,99,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 04:31:00,28,70,99,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 05:01:00,29,70,94,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 05:06:00,30,70,98,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 05:26:00,30,70,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 05:46:00,30,70,98,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 06:06:00,29,70,93,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 06:36:00,26,70,88,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 06:45:00,27,70,100,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 06:51:00,27,70,93,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 07:01:00,26,70,86,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 07:06:00,25,70,77,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 07:21:00,23,70,88,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 07:26:00,23,70,80,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-04 07:40:00,22,69,85,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 07:45:00,22,70,71,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 07:50:00,21,70,76,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 07:55:00,21,70,79,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 08:01:00,20,68,88,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 08:06:00,20,69,83,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 08:11:00,19,69,86,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 08:15:00,19,69,74,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 08:20:00,19,68,70,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 08:25:00,19,70,80,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 08:31:00,19,70,80,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 08:35:00,19,70,84,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 08:41:00,18,70,70,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 08:45:00,18,67,75,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 08:50:00,19,69,64,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 08:56:00,18,69,70,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 09:01:00,18,70,78,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 09:06:00,18,66,80,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 09:11:00,18,69,77,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 09:16:00,18,70,80,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 09:21:00,18,69,76,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 09:26:00,18,70,67,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 09:31:00,18,70,67,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 09:35:00,18,68,78,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 09:40:00,18,69,63,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 09:45:00,18,69,91,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 09:50:00,18,68,72,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 10:00:00,18,68,76,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 10:05:00,17,69,73,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 10:11:00,17,68,65,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 10:16:00,17,67,79,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 10:21:00,17,70,70,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 10:26:00,17,68,76,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 10:30:00,17,69,71,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 10:35:00,17,68,63,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 10:40:00,17,67,75,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 10:45:00,17,68,62,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 10:50:00,17,67,66,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 10:55:00,17,69,75,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 11:00:00,17,67,77,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 11:05:00,17,67,73,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 11:10:00,17,69,78,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 11:15:00,17,67,72,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 11:20:00,17,69,63,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 11:25:00,17,67,63,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 11:30:00,17,69,73,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 11:36:00,17,67,81,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 11:40:00,16,69,65,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 11:45:00,16,69,86,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 11:50:00,16,69,60,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 11:55:00,16,67,62,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 12:00:00,16,67,69,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 12:05:00,16,69,45,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 12:10:00,16,68,48,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 12:15:00,16,69,48,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 12:20:00,16,68,69,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 12:25:00,16,67,51,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 12:30:00,16,69,63,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 12:51:00,16,67,66,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 12:55:00,16,67,46,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 13:00:00,16,68,57,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 13:06:00,16,67,66,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 13:10:00,16,68,76,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 13:16:00,16,68,71,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 13:21:00,16,69,65,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 13:25:00,16,67,55,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 13:30:00,16,69,64,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 13:35:00,16,67,70,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 13:40:00,16,67,70,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 13:45:00,16,68,69,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 13:50:00,16,68,56,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 13:55:00,16,69,75,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 14:00:00,16,68,48,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 14:06:00,16,67,54,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 14:10:00,16,69,67,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 14:15:00,16,69,52,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 14:20:00,16,69,65,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 14:25:00,16,67,69,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 14:30:00,16,69,54,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 14:35:00,16,67,63,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 14:40:00,16,69,56,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 14:45:00,16,66,52,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 14:50:00,16,68,60,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 14:55:00,16,67,63,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 15:00:00,16,69,49,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 15:05:00,16,68,49,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 15:10:00,16,67,52,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 15:15:00,16,68,53,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 15:20:00,16,69,43,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 15:25:00,16,67,42,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 15:35:00,16,68,72,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 15:40:00,16,69,56,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 15:45:00,16,67,62,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 15:50:00,16,68,44,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 15:55:00,16,64,58,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 16:00:00,16,68,58,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 16:05:00,16,65,55,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 16:10:00,16,66,63,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 16:15:00,16,67,53,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 16:20:00,16,67,49,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 16:25:00,16,69,64,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 16:30:00,16,67,51,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 16:35:00,16,68,44,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 16:40:00,16,69,65,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 16:45:00,16,68,61,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 16:48:00,16,68,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 16:50:00,16,67,61,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 16:55:00,16,66,3,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 16:56:00,16,66,3,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 17:00:00,16,68,47,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 17:05:00,16,66,23,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 17:10:00,16,66,73,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-04 17:15:00,16,68,52,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 17:20:00,16,66,52,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 17:21:00,16,66,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 17:25:00,16,67,41,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 17:30:00,16,66,51,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 17:30:00,16,68,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 17:34:00,16,67,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 17:35:00,16,66,49,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 17:40:00,16,67,48,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 17:45:00,16,68,58,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 17:50:00,16,68,65,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 17:55:00,15,67,56,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 18:01:00,15,67,51,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 18:05:00,15,67,52,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 18:10:00,15,66,55,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 18:11:00,15,67,9,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 18:16:00,15,68,57,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 18:20:00,15,67,52,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 18:25:00,15,67,47,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 18:30:00,15,67,45,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 18:35:00,15,67,48,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 18:40:00,16,67,45,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 18:45:00,16,67,37,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 18:49:00,16,67,5,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 18:50:00,16,68,48,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 18:53:00,16,67,2,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 18:55:00,16,67,39,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 19:00:00,16,67,55,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 19:05:00,16,67,52,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 19:10:00,16,67,33,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 19:15:00,16,67,50,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 19:20:00,16,67,45,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 19:24:00,16,67,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 19:25:00,16,67,43,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 19:27:00,16,67,3,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 19:29:00,16,67,3,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 19:30:00,16,67,42,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 19:35:00,16,67,53,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 19:40:00,15,67,12,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 19:45:00,15,67,50,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 19:49:00,15,67,4,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 19:50:00,15,67,36,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 19:55:00,15,66,43,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 20:00:00,15,67,39,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 20:05:00,15,67,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 20:05:00,15,67,38,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 20:10:00,15,67,35,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 20:15:00,14,67,40,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 20:20:00,14,67,42,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 20:20:00,14,67,4,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 20:25:00,14,67,37,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 20:30:00,14,67,33,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 20:35:00,14,67,54,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 20:40:00,14,67,44,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 20:45:00,14,67,34,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 20:49:00,14,67,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 20:50:00,14,65,41,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 20:55:00,14,66,27,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 21:00:00,14,67,45,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 21:05:00,14,66,40,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 21:07:00,14,67,9,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 21:10:00,14,66,49,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 21:15:00,15,66,3,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 21:15:00,15,66,38,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 21:18:00,15,66,5,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 21:20:00,14,67,35,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 21:25:00,15,66,44,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 21:30:00,15,66,27,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 21:31:00,15,67,9,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 21:35:00,15,66,25,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 21:40:00,15,67,39,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-04 21:40:00,15,66,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
